,Point 0,Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8
564,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
565,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
566,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
567,71.208,55.476,55.476,38.916,49.68,54.647999999999996,84.45599999999999,67.068,61.272
568,71.208,55.476,55.476,38.916,49.68,54.647999999999996,84.45599999999999,67.068,61.272
569,79.488,57.959999999999994,48.852,39.744,43.056,47.196,68.72399999999999,88.59599999999999,60.443999999999996
570,81.972,58.788,59.616,50.507999999999996,38.088,43.056,57.959999999999994,91.08,63.756
571,81.972,58.788,59.616,50.507999999999996,38.088,43.056,57.959999999999994,91.08,63.756
572,76.176,59.616,51.336,53.82,39.744,51.336,53.82,83.628,93.564
573,76.176,59.616,51.336,53.82,39.744,51.336,53.82,83.628,93.564
574,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
575,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
576,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
577,73.692,64.584,48.852,48.852,51.336,45.54,60.443999999999996,67.068,101.01599999999999
578,73.692,64.584,48.852,48.852,51.336,45.54,60.443999999999996,67.068,101.01599999999999
579,69.55199999999999,54.647999999999996,56.303999999999995,48.024,61.272,44.711999999999996,54.647999999999996,62.928,99.36
580,68.72399999999999,58.788,63.756,50.507999999999996,57.959999999999994,43.056,53.82,59.616,107.64
581,68.72399999999999,58.788,63.756,50.507999999999996,57.959999999999994,43.056,53.82,59.616,107.64
582,60.443999999999996,62.099999999999994,60.443999999999996,44.711999999999996,53.82,44.711999999999996,61.272,65.41199999999999,91.08
583,60.443999999999996,62.099999999999994,60.443999999999996,44.711999999999996,53.82,44.711999999999996,61.272,65.41199999999999,91.08
584,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
585,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
586,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
587,59.616,55.476,53.82,62.928,51.336,62.099999999999994,59.616,72.86399999999999,76.176
588,59.616,55.476,53.82,62.928,51.336,62.099999999999994,59.616,72.86399999999999,76.176
589,51.336,48.852,68.72399999999999,57.959999999999994,56.303999999999995,57.959999999999994,62.928,66.24,66.24
590,48.024,42.227999999999994,52.992,51.336,70.38,54.647999999999996,91.08,67.896,60.443999999999996
591,48.024,42.227999999999994,52.992,51.336,70.38,54.647999999999996,91.08,67.896,60.443999999999996
592,52.992,44.711999999999996,45.54,62.928,67.896,52.163999999999994,92.73599999999999,79.488,59.616
593,52.992,44.711999999999996,45.54,62.928,67.896,52.163999999999994,92.73599999999999,79.488,59.616
594,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
595,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
596,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
597,66.24,42.227999999999994,44.711999999999996,67.068,67.068,71.208,73.692,75.348,67.068
598,66.24,42.227999999999994,44.711999999999996,67.068,67.068,71.208,73.692,75.348,67.068
599,58.788,45.54,46.367999999999995,60.443999999999996,67.896,72.86399999999999,72.86399999999999,75.348,78.66
